id_colis,id_produit,id_commande,exemplaire,motif
153818,2190,71707,1,produit abimé
153829,1209,96793,1,Le produit n’est pas à la hauteur de mes attentes
153830,2041,79260,5,il y a un problème de taille
153831,1115,7881,3,la couleur du produit ne me plaît pas
153841,1025,33858,5,Le produit n’est pas à la hauteur de mes attentes
153857,1162,76019,2,Le produit ne convient pas
153862,1760,70151,3,j ai finalement changé d’avis sur mes besoins
153884,1718,17268,1,produit abimé
153884,576,96107,2,Le produit n’est pas à la hauteur de mes attentes
153886,1415,35633,3,Le produit n’est pas à la hauteur de mes attentes
153895,1261,30565,2,la couleur du produit ne me plaît pas
153902,2118,18149,2,Le produit n’est pas à la hauteur de mes attentes
153904,1695,97043,1,j ai finalement changé d’avis sur mes besoins
153913,226,56957,4,il y a un problème de taille
153926,446,16608,1,Le produit n’est pas à la hauteur de mes attentes
153927,2184,14464,4,produit abimé
153932,1989,26434,4,Le produit ne convient pas
153939,986,7217,1,la couleur du produit ne me plaît pas
153943,1422,69921,2,Le produit ne convient pas
153951,1072,39762,1,la couleur du produit ne me plaît pas
153961,1004,71059,2,il y a un problème de taille
153964,1778,39521,1,la couleur du produit ne me plaît pas
153966,2059,57986,2,produit abimé
153966,2054,95322,4,il existe une différence entre la fiche produit et l’article livré
153968,2004,69747,2,Le produit ne convient pas
153983,1912,74708,1,Le produit n’est pas à la hauteur de mes attentes
153993,1554,45470,3,j ai finalement changé d’avis sur mes besoins
154004,987,95298,1,la couleur du produit ne me plaît pas
154005,1229,24757,2,produit abimé
154013,2099,74966,4,j ai finalement changé d’avis sur mes besoins
154017,104,39717,1,Le produit n’est pas à la hauteur de mes attentes
154027,1001,81585,2,produit abimé
154039,1409,73643,2,produit abimé
154082,547,42991,4,il y a un problème de taille
154093,847,26017,1,j ai finalement changé d’avis sur mes besoins
154112,1990,51919,1,il existe une différence entre la fiche produit et l’article livré
154128,1707,42218,1,il y a un problème de taille
154160,1485,18183,2,j ai finalement changé d’avis sur mes besoins
154164,1533,32331,4,j ai finalement changé d’avis sur mes besoins
154178,29,54417,3,la couleur du produit ne me plaît pas
154199,1441,15678,1,il y a un problème de taille
154227,1617,23090,3,Le produit ne convient pas
154236,216,6481,4,la couleur du produit ne me plaît pas
154247,1867,96613,2,produit abimé
154263,714,2318,4,il existe une différence entre la fiche produit et l’article livré
154263,1697,23916,5,produit abimé
154264,796,42142,2,il existe une différence entre la fiche produit et l’article livré
154273,91,56878,2,Le produit ne convient pas
154275,529,84693,2,il y a un problème de taille
154292,446,25261,2,Le produit ne convient pas
154320,256,84850,2,produit abimé
154327,2008,74967,2,la couleur du produit ne me plaît pas
154330,1460,55241,1,j ai finalement changé d’avis sur mes besoins
154331,1341,31472,4,produit abimé
154355,1929,64088,1,Le produit n’est pas à la hauteur de mes attentes
154361,664,82372,3,la couleur du produit ne me plaît pas
154362,340,48660,2,il existe une différence entre la fiche produit et l’article livré
154366,2027,49667,1,Le produit n’est pas à la hauteur de mes attentes
154390,896,49548,5,Le produit n’est pas à la hauteur de mes attentes
154404,1348,31585,1,j ai finalement changé d’avis sur mes besoins
154408,1559,89013,1,j ai finalement changé d’avis sur mes besoins
154416,158,93583,5,j ai finalement changé d’avis sur mes besoins
154417,678,3700,1,il existe une différence entre la fiche produit et l’article livré
154419,458,56946,3,il existe une différence entre la fiche produit et l’article livré
154420,999,48167,3,il existe une différence entre la fiche produit et l’article livré
154425,1844,98679,1,Le produit ne convient pas
154430,1310,52552,4,Le produit n’est pas à la hauteur de mes attentes
154436,355,56030,2,Le produit ne convient pas
154438,450,52274,1,la couleur du produit ne me plaît pas
154440,969,69960,1,la couleur du produit ne me plaît pas
154483,785,27107,1,produit abimé
154523,152,57422,2,Le produit ne convient pas
154530,503,1643,2,il existe une différence entre la fiche produit et l’article livré
154530,322,20120,4,Le produit n’est pas à la hauteur de mes attentes
154535,1764,44071,1,il existe une différence entre la fiche produit et l’article livré
154537,332,2182,4,produit abimé
154549,2124,2857,1,la couleur du produit ne me plaît pas
154585,218,77332,1,Le produit n’est pas à la hauteur de mes attentes
154590,754,76561,2,la couleur du produit ne me plaît pas
154598,1853,39534,5,produit abimé
154622,1697,59549,2,Le produit ne convient pas
154656,72,98702,4,Le produit n’est pas à la hauteur de mes attentes
154680,1361,43657,3,la couleur du produit ne me plaît pas
154700,2037,52163,3,la couleur du produit ne me plaît pas
154701,1109,64320,2,j ai finalement changé d’avis sur mes besoins
154702,1529,86175,2,il existe une différence entre la fiche produit et l’article livré
154716,1004,38355,3,j ai finalement changé d’avis sur mes besoins
154725,1289,77712,1,il y a un problème de taille
154730,507,72969,1,il existe une différence entre la fiche produit et l’article livré
154734,1570,7144,1,j ai finalement changé d’avis sur mes besoins
154747,184,62064,1,il y a un problème de taille
154773,474,74874,3,il y a un problème de taille
154777,1573,90335,2,il y a un problème de taille
154815,994,23153,1,la couleur du produit ne me plaît pas
154817,211,6819,1,la couleur du produit ne me plaît pas
154817,1962,99093,4,il existe une différence entre la fiche produit et l’article livré
154831,1047,6396,2,la couleur du produit ne me plaît pas
154839,373,72437,3,la couleur du produit ne me plaît pas
154880,58,82181,3,il y a un problème de taille
154899,52,44237,3,il y a un problème de taille
154914,2037,61478,3,j ai finalement changé d’avis sur mes besoins
154928,1009,64194,3,Le produit ne convient pas
154941,186,24846,1,Le produit n’est pas à la hauteur de mes attentes
154947,1612,49823,5,il existe une différence entre la fiche produit et l’article livré
154962,688,27741,2,il existe une différence entre la fiche produit et l’article livré
154965,332,39528,2,j ai finalement changé d’avis sur mes besoins
154982,632,40031,1,j ai finalement changé d’avis sur mes besoins
154995,19,63625,3,la couleur du produit ne me plaît pas
155024,692,112,1,il existe une différence entre la fiche produit et l’article livré
155029,505,25661,1,il y a un problème de taille
155051,541,37231,1,Le produit ne convient pas
155073,1139,83642,1,j ai finalement changé d’avis sur mes besoins
155073,189,79,2,produit abimé
155163,303,75665,3,Le produit n’est pas à la hauteur de mes attentes
155165,4,98496,3,il existe une différence entre la fiche produit et l’article livré
155170,851,94629,1,produit abimé
155174,589,68170,4,il existe une différence entre la fiche produit et l’article livré
155192,1357,97811,1,il y a un problème de taille
155205,1639,2135,3,il existe une différence entre la fiche produit et l’article livré
155211,1112,75956,1,Le produit ne convient pas
155224,269,9496,1,produit abimé
155236,1034,35414,4,il existe une différence entre la fiche produit et l’article livré
155264,1350,10987,2,j ai finalement changé d’avis sur mes besoins
155369,77,6639,3,produit abimé
155383,2139,88350,4,produit abimé
155390,2184,36625,5,Le produit n’est pas à la hauteur de mes attentes
155396,172,33220,2,il existe une différence entre la fiche produit et l’article livré
155398,732,4127,4,Le produit ne convient pas
155401,367,37553,3,il existe une différence entre la fiche produit et l’article livré
155402,23,80180,1,la couleur du produit ne me plaît pas
155403,472,69183,1,j ai finalement changé d’avis sur mes besoins
155405,1929,33301,2,produit abimé
155405,55,96177,3,la couleur du produit ne me plaît pas
155433,222,13392,1,la couleur du produit ne me plaît pas
155438,2023,87914,2,Le produit ne convient pas
155444,921,85261,3,produit abimé
155449,1183,75551,2,il existe une différence entre la fiche produit et l’article livré
155492,1356,45251,1,produit abimé
155509,1577,71356,4,produit abimé
155515,690,64296,1,il y a un problème de taille
155517,604,46880,2,j ai finalement changé d’avis sur mes besoins
155521,660,92233,2,Le produit ne convient pas
155575,1237,42519,4,il existe une différence entre la fiche produit et l’article livré
155578,591,36878,1,Le produit ne convient pas
155581,454,23057,4,Le produit ne convient pas
155587,336,47894,1,j ai finalement changé d’avis sur mes besoins
155607,1554,36244,1,il y a un problème de taille
155621,77,48933,2,la couleur du produit ne me plaît pas
155625,1737,98092,4,Le produit ne convient pas
155626,1923,87011,5,la couleur du produit ne me plaît pas
155628,1769,44405,3,Le produit ne convient pas
155629,1790,29794,2,il y a un problème de taille
155637,124,84056,2,la couleur du produit ne me plaît pas
155639,570,85271,4,j ai finalement changé d’avis sur mes besoins
155649,1204,29702,1,Le produit ne convient pas
155651,1433,3453,5,Le produit n’est pas à la hauteur de mes attentes
155655,980,74766,3,il existe une différence entre la fiche produit et l’article livré
155662,17,25808,2,il y a un problème de taille
155688,762,29838,1,produit abimé
155691,150,58630,4,Le produit ne convient pas
155697,1198,11826,1,j ai finalement changé d’avis sur mes besoins
155713,1464,15093,4,produit abimé
155720,1957,45669,2,j ai finalement changé d’avis sur mes besoins
155720,977,9161,3,produit abimé
155721,519,30047,3,j ai finalement changé d’avis sur mes besoins
155726,1393,2238,4,la couleur du produit ne me plaît pas
155733,1168,96594,1,produit abimé
155747,1193,42453,3,il y a un problème de taille
155761,885,28879,4,il y a un problème de taille
155765,765,72516,1,j ai finalement changé d’avis sur mes besoins
155778,1522,4441,1,produit abimé
155793,2066,60384,3,la couleur du produit ne me plaît pas
155794,2022,61143,1,produit abimé
155810,186,19499,4,Le produit ne convient pas
155823,896,64573,1,Le produit ne convient pas
155844,528,84344,2,j ai finalement changé d’avis sur mes besoins
155853,47,84092,3,Le produit n’est pas à la hauteur de mes attentes
155860,967,95736,2,il existe une différence entre la fiche produit et l’article livré
155860,2082,85114,4,Le produit n’est pas à la hauteur de mes attentes
155867,1647,21143,1,Le produit ne convient pas
155868,1731,55129,3,il existe une différence entre la fiche produit et l’article livré
155884,2128,57391,3,il y a un problème de taille
155886,1230,75776,1,produit abimé
155905,55,70009,3,il y a un problème de taille
155927,578,90211,3,j ai finalement changé d’avis sur mes besoins
155940,921,74313,1,j ai finalement changé d’avis sur mes besoins
155940,719,49672,2,produit abimé
155942,1237,88094,5,j ai finalement changé d’avis sur mes besoins
155947,1634,93199,5,produit abimé
155954,1051,98302,2,il existe une différence entre la fiche produit et l’article livré
155978,211,50592,2,j ai finalement changé d’avis sur mes besoins
156003,322,1,3,Le produit n’est pas à la hauteur de mes attentes
156003,444,96313,5,il existe une différence entre la fiche produit et l’article livré
156040,1373,75930,1,Le produit n’est pas à la hauteur de mes attentes
156076,765,11742,2,Le produit ne convient pas
156080,835,55786,3,Le produit n’est pas à la hauteur de mes attentes
156099,1986,87891,2,la couleur du produit ne me plaît pas
156103,1822,51392,1,la couleur du produit ne me plaît pas
156113,402,98177,3,il y a un problème de taille
156141,490,58891,1,Le produit ne convient pas
156147,1273,76723,4,produit abimé
156157,883,29575,1,il y a un problème de taille
156163,1803,20683,1,il existe une différence entre la fiche produit et l’article livré
156172,1571,21362,5,Le produit ne convient pas
