id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
3206,83750,1241,141477,1,2021-1-11,le produit n est pas original,5
70537,49256,2092,141569,4,2020-7-25,j adoooore ce produt,5
94673,96065,1700,141586,3,2020-4-5,j adoooore ce produt,2
12914,90133,124,141591,1,2020-12-20,le produit n est pas original,2
41308,88113,1997,141763,1,2020-1-4,j adoooore ce produt,2
83352,99682,450,141780,1,2020-7-24,tres bonne qualité,3
9560,18915,1685,141783,1,2020-12-24,le produit n est pas original,5
85912,77625,1491,141814,2,2020-11-26,je suis contente,5
73656,82640,1286,141844,2,2020-8-2,tres bonne qualité,1
5575,79188,1073,141891,4,2020-5-13,le produit n est pas original,1
97707,79986,93,141892,2,2020-4-1,je vous le conseille le produit est magnifique,5
52481,80065,251,141925,1,2020-4-9,je vous le conseille le produit est magnifique,2
11089,77832,732,141993,2,2020-10-18,tres bonne qualité,2
46595,91609,1742,142000,1,2021-11-21,tres mauvaise qualité,2
40261,97010,745,142017,4,2021-7-24,tres mauvaise qualité,3
38285,39973,1919,142062,1,2020-4-4,je suis deçu,5
6977,8198,380,142067,1,2020-7-24,tres mauvaise qualité,3
64267,97350,1333,142079,2,2020-6-12,top,4
57939,70955,1067,142174,1,2020-3-6,j aime bien ,5
14807,98761,396,142226,1,2021-1-1,top,4
86307,4289,1929,142231,3,2021-11-17,je suis deçu,4
46337,5976,1152,142237,3,2021-8-11,tres mauvaise qualité,2
66162,14087,1266,142250,1,2021-10-18,j adoooore ce produt,1
58200,19393,274,142271,3,2021-8-10,je suis contente,1
46380,59517,2018,142297,3,2020-9-15,j aime bien ,4
39661,36941,422,142334,1,2020-4-27,top,5
69229,71411,2084,142358,2,2020-9-1,j aime bien ,4
33038,98043,1486,142398,4,2020-7-7,je vous le conseille le produit est magnifique,4
12435,73041,1341,142421,4,2020-7-5,j adoooore ce produt,4
43995,54375,823,142480,3,2021-3-3,top,4
1008,41725,286,142497,1,2020-4-9,flop,3
75760,17044,1196,142544,2,2021-11-1,je vous le conseille le produit est magnifique,5
71446,71066,1238,142547,1,2020-4-17,tres mauvaise qualité,3
35442,87820,1268,142553,2,2021-7-25,je suis content,2
60236,72989,1394,142606,2,2020-2-5,tres bonne qualité,5
86892,43980,248,142629,2,2020-10-16,top,2
32822,9164,672,142695,3,2021-12-2,tres bonne qualité,3
18802,80702,466,142726,1,2021-7-21,tres bonne qualité,5
77248,4378,2189,142736,1,2021-10-24,tres mauvaise qualité,4
97167,46002,1830,142778,4,2021-5-13,top,4
82815,87982,456,142882,1,2020-9-13,flop,5
54820,48061,1183,142934,1,2020-1-25,flop,5
7166,50083,996,142941,1,2021-12-6,je suis deçu,3
52425,91405,2130,142985,4,2020-10-16,top,1
53542,57928,1312,142992,3,2021-5-11,je suis content,4
76439,82034,606,143006,2,2020-11-16,j aime bien ,1
30669,91203,921,143016,1,2020-8-2,flop,5
1769,50029,1972,143037,1,2020-10-15,le produit n est pas original,1
60718,26003,1348,143096,3,2020-10-26,tres bonne qualité,1
28698,63350,1828,143213,3,2021-5-2,je vous le conseille le produit est magnifique,1
69846,12937,638,143224,1,2020-9-22,top,5
65713,27062,1425,143271,4,2021-4-28,j aime bien ,3
26971,27202,308,143277,1,2021-11-28,je suis contente,4
39903,14616,1692,143284,1,2020-7-26,je suis content,5
34985,64010,159,143330,1,2020-6-9,tres mauvaise qualité,5
52044,89691,350,143358,1,2021-2-1,je vous le conseille le produit est magnifique,4
56997,12792,2012,143367,1,2020-3-2,je suis deçu,3
63725,42172,921,143455,3,2020-1-14,top,1
47212,43699,1783,143534,2,2020-8-7,je vous le conseille le produit est magnifique,2
91027,61270,654,143548,1,2020-5-22,je vous le conseille le produit est magnifique,3
96992,1459,1935,143559,3,2020-1-28,j aime bien ,4
71278,85500,353,143614,2,2021-3-17,j adoooore ce produt,1
3952,83889,487,143637,2,2020-11-7,j aime pas trop,5
60452,85462,1660,143649,2,2021-6-13,j aime bien ,1
83202,5103,627,143656,3,2020-4-25,le produit n est pas original,2
23997,80010,1337,143694,3,2020-9-14,le produit n est pas original,4
36122,98282,1545,143776,3,2020-12-23,tres mauvaise qualité,3
57591,46984,532,143845,2,2020-10-5,j adoooore ce produt,2
13993,71873,696,143850,1,2020-8-8,je suis content,1
10125,77355,1872,143932,3,2021-12-15,je suis deçu,5
56264,66318,2092,143994,1,2021-6-6,flop,2
20574,53049,2100,144047,2,2021-2-27,flop,4
18219,50225,1075,144051,4,2021-9-22,j aime bien ,5
93275,58280,1164,144073,2,2021-12-19,je suis content,3
81322,2349,995,144089,2,2020-7-11,j aime bien ,3
79594,65423,667,144099,2,2020-9-6,j aime pas trop,3
39359,75901,158,144108,2,2021-5-19,j adoooore ce produt,4
39172,92795,658,144234,3,2020-6-4,tres bonne qualité,4
84062,8128,1290,144272,2,2021-2-22,j aime pas trop,5
32556,24823,1113,144369,3,2020-2-12,j aime bien ,1
73692,98807,26,144380,2,2020-5-19,flop,2
88513,45723,896,144397,2,2020-3-23,je vous le conseille le produit est magnifique,3
88816,77860,953,144398,1,2020-8-24,le produit n est pas original,4
21441,21150,999,144432,4,2021-4-26,tres mauvaise qualité,4
61615,27447,2191,144441,4,2021-10-24,je suis contente,5
36157,35351,590,144539,3,2021-2-7,je suis content,3
7842,26996,2112,144597,2,2020-5-13,top,4
10998,79114,702,144645,3,2021-1-3,tres mauvaise qualité,4
93696,64757,17,144662,2,2021-11-5,j aime bien ,2
9970,87524,1986,144693,1,2021-10-13,flop,2
49009,60929,1936,144699,1,2021-10-5,j aime pas trop,1
40313,24648,749,144739,5,2020-3-10,le produit n est pas original,3
67510,57575,137,144749,5,2020-5-5,flop,1
92516,33022,1999,144760,1,2020-3-20,le produit n est pas original,4
86135,44347,1984,144819,1,2021-9-21,top,3
8959,31986,1901,144837,1,2020-9-26,je vous le conseille le produit est magnifique,5
64805,56185,68,144950,1,2020-8-23,le produit n est pas original,1
87841,63545,411,144981,4,2020-4-26,top,3
58886,69890,635,145089,3,2021-4-27,j aime bien ,1
62828,10590,93,145177,5,2021-4-23,flop,4
31997,7409,1637,145289,2,2020-12-9,j adoooore ce produt,5
25876,52248,1192,145408,3,2020-7-19,je suis content,1
27250,6527,875,145516,2,2020-8-22,je suis deçu,5
29624,22258,2065,145578,5,2020-6-20,je suis deçu,3
89411,56453,2152,145582,2,2020-6-18,je suis deçu,2
62766,53284,615,145608,4,2021-4-11,je suis content,2
37865,22308,255,145686,2,2021-11-12,top,4
78995,99677,796,145816,5,2021-7-18,tres bonne qualité,5
26182,12032,624,145910,2,2020-7-8,top,5
29936,27301,1870,146049,3,2020-7-18,le produit n est pas original,2
19523,83329,1905,146075,1,2021-1-15,je vous le conseille le produit est magnifique,4
9476,45752,156,146095,2,2021-3-4,je suis contente,5
47223,35857,2018,146128,4,2021-7-26,top,2
93605,8872,1316,146134,2,2020-9-6,je suis content,3
94524,82120,2169,146183,4,2020-9-4,j adoooore ce produt,2
86403,40512,664,146308,1,2020-8-10,j aime bien ,1
69202,55389,1628,146316,2,2020-10-15,je suis content,2
64746,12833,1966,146563,5,2020-2-26,je suis content,4
89042,10077,860,146609,2,2020-3-24,j aime pas trop,5
54440,87087,1039,146624,2,2020-7-9,j aime pas trop,4
60970,4142,681,146664,1,2021-5-26,tres bonne qualité,5
73887,97137,2133,146795,5,2020-12-1,je suis deçu,5
36293,74451,490,146820,5,2021-2-25,je suis contente,1
66758,84592,51,146867,2,2021-10-5,flop,2
72232,36317,1653,147028,3,2020-9-6,flop,2
27200,37909,655,147040,2,2021-4-21,tres bonne qualité,2
84894,40123,150,147098,5,2020-11-4,le produit n est pas original,3
21825,80753,1855,147113,2,2021-10-10,je suis contente,2
8007,22204,1567,147122,1,2020-8-27,j adoooore ce produt,2
82942,86435,1154,147197,4,2021-11-9,le produit n est pas original,3
72860,67965,1817,147292,5,2021-4-27,le produit n est pas original,1
63148,14070,1333,147337,2,2021-1-9,j adoooore ce produt,1
35696,57260,746,147346,1,2020-5-23,j adoooore ce produt,1
73952,63958,1983,147393,2,2020-2-24,flop,3
36618,23663,683,147538,2,2020-4-1,je vous le conseille le produit est magnifique,2
54801,89544,981,147744,1,2021-5-15,tres mauvaise qualité,1
91766,85719,1730,147803,4,2020-10-26,top,3
53539,23124,256,147841,2,2020-10-26,tres mauvaise qualité,2
37441,14872,765,147879,1,2021-4-19,flop,2
59517,66297,1699,147907,2,2021-5-12,j adoooore ce produt,4
93259,59399,976,147919,3,2020-8-11,flop,1
41397,3497,1351,147945,4,2021-3-10,je suis contente,2
13755,67426,140,147969,1,2020-1-27,tres mauvaise qualité,1
14772,20128,1860,147971,2,2021-12-27,le produit n est pas original,5
52113,6401,1020,148014,3,2021-1-7,tres bonne qualité,2
78827,40891,1934,148030,1,2021-4-20,j aime pas trop,5
92350,41011,1512,148062,1,2021-6-6,top,3
47844,95944,747,148173,1,2020-3-12,j aime bien ,5
14682,69474,1419,148182,1,2021-7-14,j adoooore ce produt,5
46371,83767,2000,148272,5,2021-1-2,j aime bien ,1
24379,89021,1284,148427,2,2021-9-20,j adoooore ce produt,3
96827,17031,604,148431,3,2020-12-25,je vous le conseille le produit est magnifique,4
88286,78559,1541,148444,1,2021-10-22,flop,4
38253,23783,445,148462,4,2020-5-8,flop,2
60561,36063,955,148505,5,2021-4-1,tres bonne qualité,2
91071,69253,895,148516,2,2021-10-18,j aime bien ,5
69340,51488,1808,148535,2,2021-5-15,je suis deçu,1
71671,58198,753,148591,3,2021-12-7,je suis content,4
49340,79878,1923,148703,2,2020-11-14,j aime pas trop,2
72041,30927,27,148767,2,2020-7-6,le produit n est pas original,3
13015,46037,1071,148838,1,2020-8-13,j aime bien ,3
57093,94762,1788,148926,1,2021-2-2,j aime bien ,1
75533,8552,2061,148994,3,2020-12-18,le produit n est pas original,3
9026,12146,1712,149005,4,2020-4-5,je suis contente,5
84836,24895,1707,149060,3,2021-11-17,tres bonne qualité,2
97140,56575,928,149070,3,2021-10-14,j adoooore ce produt,1
60252,11390,1616,149082,1,2021-12-6,tres bonne qualité,5
7131,49273,1102,149126,3,2021-3-8,je suis deçu,5
39412,74900,989,149129,3,2021-8-9,j adoooore ce produt,1
47595,44585,396,149138,1,2021-2-23,j aime bien ,4
92596,80332,1566,149160,1,2020-9-9,flop,4
69852,72304,1441,149173,3,2021-11-28,le produit n est pas original,4
85970,19354,1871,149263,3,2020-6-17,je suis contente,5
24380,86834,962,149327,3,2020-8-25,j aime pas trop,4
53183,51155,106,149333,1,2021-5-10,top,2
51662,22261,1218,149338,2,2021-10-8,top,5
24900,80055,201,149426,3,2021-8-15,je suis contente,2
85642,25408,844,149466,1,2021-10-28,je vous le conseille le produit est magnifique,5
13586,99324,950,149496,1,2021-1-26,tres mauvaise qualité,3
77332,119,1952,149615,1,2020-6-23,top,1
77542,8173,420,149619,1,2020-6-5,je suis content,1
9385,24434,12,149797,2,2020-1-10,je suis content,1
81235,16745,1122,149867,5,2020-8-26,tres bonne qualité,1
57927,49821,1731,150021,5,2020-12-4,tres mauvaise qualité,4
45842,61759,1097,150025,1,2020-8-5,j aime bien ,3
39278,81114,2114,150040,1,2020-1-4,je suis deçu,5
70900,14552,1115,150086,3,2021-10-7,top,4
71093,33216,1812,150107,3,2020-5-12,je suis content,2
62293,13088,681,150129,2,2020-2-26,tres bonne qualité,1
67691,20662,2166,150185,2,2021-12-16,je vous le conseille le produit est magnifique,2
87502,4989,311,150226,4,2021-11-17,je suis contente,3
60661,99203,510,150290,1,2021-4-3,j aime bien ,3
60661,99203,2111,150290,2,2021-4-3,tres bonne qualité,5
89777,54761,1634,150332,1,2020-9-16,je vous le conseille le produit est magnifique,4
29363,63580,1820,150357,3,2020-12-14,top,3
89226,98116,1470,150544,2,2020-6-4,tres bonne qualité,1
35157,28283,1540,150557,1,2021-7-2,je suis content,5
19279,32110,1027,150705,3,2021-4-7,j aime pas trop,5
53332,43427,117,150795,4,2020-7-9,top,1
47504,92789,1199,150895,2,2020-8-4,flop,3
65407,26753,711,151116,2,2021-6-6,top,3
55134,36648,2022,151152,1,2021-10-15,le produit n est pas original,1
16075,72939,516,151171,2,2021-5-20,je suis deçu,5
62191,8050,1530,151212,3,2020-9-16,j aime bien ,5
27608,39544,179,151261,1,2021-8-10,j aime pas trop,2
27608,39544,1469,151261,3,2021-8-10,je suis deçu,1
29248,18652,1513,151266,1,2020-7-7,je vous le conseille le produit est magnifique,3
65826,98481,1638,151355,2,2021-5-12,tres mauvaise qualité,2
54874,47465,18,151401,3,2020-10-26,le produit n est pas original,1
62314,97683,485,151420,1,2021-10-25,top,2
54294,65318,810,151436,1,2021-9-6,flop,5
97579,45586,279,151443,4,2020-8-17,tres mauvaise qualité,2
70068,40633,165,151530,1,2020-6-3,tres bonne qualité,4
67668,18804,1278,151534,3,2021-1-23,j aime pas trop,5
35959,19365,351,151566,1,2020-3-5,je suis content,4
53438,9772,1199,151593,1,2021-8-3,le produit n est pas original,3
11755,10993,716,151594,5,2020-3-1,j aime bien ,4
32759,3446,826,151627,1,2021-7-14,je suis content,4
54677,25939,88,151681,1,2020-9-1,top,2
72745,96248,1053,151713,5,2020-5-4,j aime pas trop,3
21770,16441,1009,151773,4,2020-2-10,tres bonne qualité,4
21750,90090,300,151781,1,2021-2-1,tres bonne qualité,4
12921,96925,562,151812,2,2020-3-10,j aime pas trop,1
27797,49101,1703,151842,4,2021-2-25,j aime pas trop,4
42216,9013,980,151849,1,2020-9-26,j aime bien ,4
87143,17661,1228,151872,2,2021-11-5,tres mauvaise qualité,4
13967,13191,1957,151881,2,2021-8-28,flop,5
76731,34338,1615,151895,4,2021-7-17,je suis contente,1
25091,66841,1253,151923,3,2021-4-12,j adoooore ce produt,1
41661,22591,25,151984,2,2021-5-18,je vous le conseille le produit est magnifique,1
29461,34143,249,152056,3,2020-5-18,top,2
52824,92428,2064,152207,4,2021-7-12,top,3
70358,88159,411,152225,1,2021-1-17,j adoooore ce produt,2
51617,81256,508,152228,2,2020-4-6,j aime pas trop,1
95708,62876,625,152252,1,2020-5-4,le produit n est pas original,5
87174,15976,92,152255,3,2021-11-18,top,5
39572,41458,1576,152314,1,2020-1-26,top,3
90872,15310,2099,152317,4,2021-7-28,j aime pas trop,1
9592,55133,1681,152336,2,2021-4-3,je suis contente,2
46470,75829,2008,152443,1,2021-9-25,je suis content,2
39704,79447,1195,152460,1,2020-6-13,le produit n est pas original,1
84478,82464,1519,152465,2,2020-10-9,flop,1
53739,77577,700,152494,3,2020-9-3,je suis contente,2
25829,3007,1172,152661,3,2021-10-12,je suis contente,3
58403,12395,1336,152676,3,2021-10-23,le produit n est pas original,2
56101,10250,1822,152708,2,2020-10-17,je suis contente,2
79030,84152,1134,152722,1,2020-12-7,j adoooore ce produt,4
53595,3837,1746,152727,3,2020-3-2,je suis content,3
83832,93183,294,152733,2,2021-8-22,flop,4
31396,87209,1836,152786,2,2021-12-20,je vous le conseille le produit est magnifique,4
10783,11506,851,152837,4,2021-6-13,je vous le conseille le produit est magnifique,2
22372,72003,275,152927,4,2020-7-24,flop,3
34794,41302,1854,152953,4,2021-3-9,top,4
34588,24326,1938,153148,4,2021-11-24,je suis deçu,1
57264,60491,502,153165,4,2020-1-4,je suis deçu,5
42514,5753,1655,153218,2,2021-7-17,je suis contente,1
89297,72729,274,153258,1,2021-12-4,tres bonne qualité,1
23187,72668,2100,153300,2,2021-7-25,j adoooore ce produt,3
72044,99231,1518,153305,1,2020-3-8,je vous le conseille le produit est magnifique,3
5307,96359,1198,153333,5,2021-3-4,tres bonne qualité,1
82876,67870,53,153403,2,2020-3-18,le produit n est pas original,5
85534,10784,366,153492,4,2021-8-26,je vous le conseille le produit est magnifique,1
83188,82249,1028,153696,1,2020-3-5,j aime pas trop,2
91379,8447,2054,153732,3,2021-9-22,je suis deçu,1
59160,75950,1894,153764,1,2020-12-16,top,4
41859,96895,1143,153985,5,2021-5-15,j adoooore ce produt,1
32485,41910,1240,154043,4,2020-6-22,tres bonne qualité,5
4220,93728,611,154063,4,2021-6-17,le produit n est pas original,3
26327,97095,1445,154077,1,2021-11-2,flop,3
76519,88442,893,154098,4,2020-9-4,tres mauvaise qualité,5
55194,3726,138,154157,1,2021-3-3,le produit n est pas original,2
13398,7827,1623,154182,3,2021-1-13,flop,2
29537,18419,1974,154258,5,2021-8-24,je suis contente,3
72090,8106,1117,154324,3,2020-1-6,le produit n est pas original,5
64431,6643,818,154380,5,2020-11-19,je suis contente,5
57782,66036,111,154404,4,2021-6-23,flop,5
21083,77821,1893,154429,4,2021-9-22,j adoooore ce produt,2
58027,33487,1808,154437,3,2020-1-18,je suis content,3
2718,85721,1572,154459,3,2021-1-26,top,1
43853,58271,1569,154475,1,2021-10-7,top,2
66666,25119,1684,154518,5,2021-8-13,tres mauvaise qualité,1
23544,52491,5,154553,1,2021-9-7,j adoooore ce produt,3
20106,47735,1798,154570,4,2021-11-14,flop,3
91079,92586,2196,154632,2,2020-3-15,le produit n est pas original,4
87329,97005,1283,154677,1,2021-9-6,j aime pas trop,5
39652,95809,942,154688,2,2020-4-15,top,4
25559,99239,894,154897,1,2020-10-16,flop,1
81005,32424,207,154909,2,2020-3-16,le produit n est pas original,1
59503,55917,1521,155035,3,2021-12-1,je suis deçu,3
19862,5752,1310,155086,1,2020-12-27,je suis contente,1
48236,78902,128,155107,1,2020-11-15,tres mauvaise qualité,2
39240,23315,1731,155221,1,2021-12-22,j aime bien ,2
63628,81385,2116,155338,1,2020-6-20,je vous le conseille le produit est magnifique,4
58110,20694,1539,155362,3,2020-9-11,je suis content,2
52850,22530,1033,155394,4,2020-6-3,tres mauvaise qualité,4
90491,45305,749,155427,3,2020-5-22,j aime pas trop,1
85772,71956,238,155493,5,2021-12-4,flop,2
40606,4588,907,155497,2,2021-6-3,je vous le conseille le produit est magnifique,2
93815,4975,2093,155547,2,2020-3-10,j adoooore ce produt,5
5631,52094,667,155629,3,2021-6-2,tres bonne qualité,4
86582,8654,510,155810,1,2021-5-1,j aime pas trop,3
11954,86428,502,155836,3,2021-11-17,flop,3
87834,41420,219,155865,5,2021-4-6,j aime bien ,5
80445,19617,408,155926,3,2021-4-27,tres bonne qualité,2
69895,23509,840,155941,1,2020-8-4,top,5
62967,4029,822,156141,1,2020-10-5,je vous le conseille le produit est magnifique,2
49812,13652,1606,156218,5,2021-6-9,je vous le conseille le produit est magnifique,2
41356,27031,1941,156311,3,2021-8-13,j aime pas trop,2
8654,57617,534,156325,2,2021-7-14,je suis deçu,4
45713,53397,26,156414,1,2020-4-25,j adoooore ce produt,2
93895,43436,283,156417,3,2020-11-28,le produit n est pas original,1
5788,85786,28,156564,1,2021-1-25,j adoooore ce produt,4
2951,37941,157,156576,4,2020-8-13,tres mauvaise qualité,1
34669,52108,129,156588,1,2021-4-8,je suis content,4
90404,50826,1704,156598,1,2020-4-6,tres mauvaise qualité,3
3434,23863,645,156620,3,2021-4-10,j aime pas trop,4
36543,68574,982,156626,2,2020-4-17,je suis deçu,1
75072,21562,410,156634,4,2021-4-8,flop,3
53157,60097,1093,156691,1,2021-5-20,je suis deçu,1
87168,54934,1674,156693,1,2020-9-2,je suis content,4
28349,32547,24,156779,2,2021-4-23,tres bonne qualité,3
7987,98200,647,156800,1,2020-12-17,je suis content,4
49244,31762,1893,156826,3,2021-10-8,je suis contente,5
15247,14351,2165,156844,3,2020-6-11,j aime bien ,2
3188,29499,1506,156901,3,2021-3-18,j adoooore ce produt,4
38342,67642,730,156921,1,2020-7-25,je suis contente,5
3527,4730,969,156949,3,2020-9-15,flop,5
3527,4730,2078,156949,5,2020-9-15,flop,5
10895,5002,399,156966,3,2021-8-8,je suis content,5
12048,1354,360,157040,2,2021-11-13,je suis deçu,4
47773,40129,1395,157043,2,2020-5-7,tres mauvaise qualité,4
84243,73232,406,157080,3,2020-4-5,le produit n est pas original,3
39409,89916,1035,157113,1,2020-3-9,je suis content,1
94322,7103,758,157318,1,2020-10-24,j aime bien ,2
17692,30910,1336,157375,1,2020-7-9,tres bonne qualité,3
5660,21384,1054,157400,3,2020-3-10,j adoooore ce produt,2
28979,8026,193,157459,3,2021-10-19,tres mauvaise qualité,2
76791,83802,1806,157477,3,2020-11-27,je vous le conseille le produit est magnifique,1
83274,82081,2027,157501,3,2020-5-12,top,3
5605,93358,29,157509,2,2020-1-27,tres mauvaise qualité,4
5696,38829,594,157539,1,2021-7-16,flop,4
17998,11435,6,157611,5,2021-1-15,le produit n est pas original,1
80587,49426,1846,157646,2,2020-2-14,j adoooore ce produt,5
94748,52,637,157685,1,2020-3-12,le produit n est pas original,1
